link;kom0;kom1;kom2;kom3;kom4;kom5;Число избирателей, включенных в список избирателей на момент окончания голосования;Число избирательных бюллетеней, полученных участковой избирательной комиссией;Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно;Число избирательных бюллетеней, выданных участковой избирательной комиссией избирателям в помещении;Число избирательных бюллетеней, выданных комиссией избирателям, проголосовавшим вне помещения;Число погашенных избирательных бюллетеней;Число избирательных бюллетеней, содержащихся в переносных ящиках для голосования;Число избирательных бюллетеней, содержащихся в стационарных ящиках для голосования;Число недействительных избирательных бюллетеней;Число действительных избирательных бюллетеней;Число открепительных удостоверений, полученных участковой избирательной комиссией;Число открепительных удостоверений, выданных комиссией избирателям на участке до дня голосования;Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке;Число неиспользованных открепительных удостоверений;Число открепительных удостоверений, выданных территориальной избирательной комиссией избирателям;Число утраченных открепительных удостоверений;Число утраченных избирательных бюллетеней;Число избирательных бюллетеней, не учтенных при получении;Абрамов Иван Николаевич;Жаровский Дмитрий Сергеевич;Кобызов Роман Александрович;Кожемяко Олег Николаевич
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003076&tvd=4284003231078&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231078;УИК №192;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1805;1500;0;365;4;1131;4;365;9;360;20;8;14;12;0;0;0;0;42;9;39;270
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003077&tvd=4284003231079&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231079;УИК №193;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1763;1500;0;324;7;1169;7;324;4;327;30;3;3;27;0;0;0;0;35;5;51;236
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003079&tvd=4284003231081&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231081;УИК №195;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1912;1500;0;351;9;1140;9;351;4;356;20;3;7;17;0;0;0;0;41;7;37;271
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003080&tvd=4284003231082&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231082;УИК №196;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2437;2000;0;515;39;1446;39;514;32;521;30;7;5;23;0;0;0;0;98;6;54;363
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003078&tvd=4284003231080&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231080;УИК №194;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";996;1000;0;229;7;764;7;228;7;228;30;6;1;24;0;0;0;0;25;7;14;182
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003081&tvd=4284003231083&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231083;УИК №197;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1624;1500;0;361;15;1124;15;361;3;373;30;2;3;28;0;0;0;0;56;11;40;266
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003082&tvd=4284003231084&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231084;УИК №198;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2007;2000;0;539;16;1445;16;539;14;541;20;9;8;11;0;0;0;0;81;14;44;402
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003083&tvd=4284003231085&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231085;УИК №199;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1870;1500;0;329;19;1152;19;329;4;344;30;8;2;22;0;0;0;0;31;3;41;269
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003085&tvd=4284003231087&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231087;УИК №201;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2406;2000;0;390;11;1599;11;390;5;396;30;8;14;22;0;0;0;0;60;8;65;263
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003084&tvd=4284003231086&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231086;УИК №200;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1468;1200;0;212;4;984;4;212;3;213;30;3;4;27;0;0;0;0;37;2;24;150
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003086&tvd=4284003231088&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231088;УИК №202;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1313;1100;0;224;4;872;4;224;0;228;20;3;4;17;0;0;0;0;40;7;28;153
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003087&tvd=4284003231089&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231089;УИК №203;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1250;1000;0;217;9;774;9;217;6;220;20;2;4;18;0;0;0;0;32;12;38;138
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003088&tvd=4284003231090&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231090;УИК №204;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2639;2500;0;567;8;1925;8;566;10;564;20;8;1;12;0;0;0;0;87;15;78;384
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003089&tvd=4284003231091&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231091;УИК №205;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1673;1500;0;311;3;1186;3;311;9;305;20;6;5;14;0;0;0;0;49;8;50;198
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003090&tvd=4284003231092&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231092;УИК №206;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2162;2000;0;530;2;1468;2;530;5;527;30;12;8;18;2;0;0;0;75;19;76;357
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003091&tvd=4284003231093&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231093;УИК №207;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1970;1500;0;827;26;647;26;827;42;811;60;43;10;17;0;0;0;0;104;25;101;581
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003092&tvd=4284003231094&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231094;УИК №208;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1995;1600;0;413;3;1184;3;413;14;402;40;15;7;25;0;0;0;0;41;12;58;291
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003093&tvd=4284003231095&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231095;УИК №209;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2395;2000;0;459;10;1531;10;459;9;460;40;21;10;19;0;0;0;0;61;21;70;308
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003094&tvd=4284003231096&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231096;УИК №210;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1102;1000;0;330;9;661;9;330;12;327;30;7;6;23;0;0;0;0;46;8;67;206
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003095&tvd=4284003231097&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231097;УИК №211;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1719;1500;0;504;3;993;3;504;20;487;40;29;6;11;0;0;0;0;73;23;56;335
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003096&tvd=4284003231098&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231098;УИК №212;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2553;2500;0;648;9;1843;9;648;12;645;40;30;8;10;0;0;0;0;63;14;102;466
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003098&tvd=4284003231100&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231100;УИК №214;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1084;1000;0;307;20;673;20;306;4;322;30;4;5;26;0;0;0;0;40;7;59;216
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003097&tvd=4284003231099&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231099;УИК №213;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2354;2000;0;454;5;1541;5;454;6;453;30;10;12;20;0;0;0;0;78;10;62;303
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003099&tvd=4284003231101&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231101;УИК №215;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2073;2000;0;552;5;1443;5;551;13;543;30;11;15;19;0;0;0;0;69;15;103;356
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003100&tvd=4284003231102&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231102;УИК №216;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";2614;2500;0;780;22;1698;22;780;13;789;30;23;8;7;0;0;0;0;105;18;130;536
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003101&tvd=4284003231103&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231103;УИК №217;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1073;800;0;263;2;535;2;263;1;264;30;14;4;16;0;0;0;0;32;13;20;199
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003102&tvd=4284003231104&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231104;УИК №218;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";1189;1000;0;173;2;825;2;173;1;174;30;2;5;28;0;0;0;0;24;8;23;119
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003103&tvd=4284003231105&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231105;УИК №219;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";39;50;0;33;6;11;6;33;0;39;0;0;5;0;0;0;0;0;4;0;7;28
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003104&tvd=4284003231106&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231106;УИК №220;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";746;750;0;741;0;9;0;741;19;722;0;0;0;0;0;0;0;0;73;39;25;585
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003105&tvd=4284003231107&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231107;УИК №221;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";55;70;0;31;0;39;0;31;0;31;0;0;0;0;0;0;0;0;5;0;6;20
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284003106&tvd=4284003231108&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284003231108;УИК №222;Благовещенская городская;Избирательная комиссия Амурской области;"";"";"";424;600;0;351;69;180;69;351;7;413;0;0;126;0;0;0;0;0;35;4;38;336
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284004002&tvd=4284004139780&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284004139780;УИК №223;Бурейская;Избирательная комиссия Амурской области;"";"";"";1019;1045;0;235;41;769;41;235;6;270;10;2;0;8;0;0;0;0;12;5;39;214
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284004001&tvd=4284004139779&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284004139779;УИК №224;Бурейская;Избирательная комиссия Амурской области;"";"";"";1112;1130;0;234;31;865;31;234;4;261;10;4;5;6;0;0;0;0;16;7;24;214
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284004003&tvd=4284004139782&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284004139782;УИК №225;Бурейская;Избирательная комиссия Амурской области;"";"";"";1856;1830;0;573;85;1172;85;573;3;655;20;4;5;16;0;0;0;0;35;17;78;525
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284004004&tvd=4284004139783&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284004139783;УИК №226;Бурейская;Избирательная комиссия Амурской области;"";"";"";2079;2140;0;643;57;1440;57;643;8;692;20;20;3;0;0;0;0;0;59;9;79;545
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284004005&tvd=4284004139784&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284004139784;УИК №227;Бурейская;Избирательная комиссия Амурской области;"";"";"";668;685;0;110;56;519;56;110;3;163;10;3;3;7;0;0;0;0;12;7;6;138
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284004006&tvd=4284004139785&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284004139785;УИК №228;Бурейская;Избирательная комиссия Амурской области;"";"";"";787;810;0;173;57;580;57;173;2;228;10;2;1;8;0;0;0;0;24;2;11;191
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284004007&tvd=4284004139786&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284004139786;УИК №229;Бурейская;Избирательная комиссия Амурской области;"";"";"";2541;2600;0;438;13;2149;13;438;7;444;15;10;5;5;0;0;0;0;35;7;55;347
